物件_カテゴリ,物件_物件名,物件_住所,物件_アクセス1,物件_アクセス2,物件_アクセス3,物件_築年数_年,物件_階数,物件_階,物件_家賃_万円,物件_管理費_万円,物件_敷金_万円,物件_礼金_万円,物件_間取,物件_面積_m2,物件_URL,物件_緯度,物件_経度,地区_住所,地区_区分,地区_グループ,地区_ブロック,地区_コード,公園_最寄り,公園_最寄り_距離_m,公園_最寄り_徒歩_分,公園_住所,公園_設備,公園_緯度,公園_経度,保育園_最寄り,保育園_最寄り_距離_m,保育園_最寄り_徒歩_分,保育園_分類,保育園_住所,保育園_URL,保育園_緯度,保育園_経度,幼稚園_最寄り,幼稚園_最寄り_距離_m,幼稚園_最寄り_徒歩_分,幼稚園_分類,幼稚園_住所,幼稚園_URL,幼稚園_緯度,幼稚園_経度,小学校_最寄り,小学校_最寄り_距離_m,小学校_最寄り_徒歩_分,小学校_生徒数_人,小学校_教員数_人,小学校_クラス数_単位生徒数,小学校_住所,小学校_アクセス,小学校_URL,小学校_緯度,小学校_経度,病院_最寄り,病院_最寄り_距離_m,病院_最寄り_徒歩_分,病院_住所,病院_科,病院_緯度,病院_経度,スーパー_最寄り,スーパー_最寄り_距離_m,スーパー_最寄り_徒歩_分,スーパー_住所,スーパー_緯度,スーパー_経度,コンビニ_最寄り,コンビニ_最寄り_距離_m,コンビニ_最寄り_徒歩_分,コンビニ_住所,コンビニ_経度,コンビニ_緯度
賃貸一戸建て,一戸建１３１０６,和歌山県和歌山市毛見,ＪＲ紀勢本線/黒江駅 歩30分,ＪＲ紀勢本線/紀三井寺駅 バス13分 (バス停)競技場南口 歩2分,ＪＲ紀勢本線/海南駅 歩42分,8,2階建,1-2階,20.0,0.0,60.0,60.0,8SDK,115.0,https://suumo.jp/chintai/jnc_000030161900/?bc=100281385165,34.1663664,135.1873106,和歌山県和歌山市毛見,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,430,2,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,1030,5,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,1030,5,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,浜宮小学校,940,4,373,23,16学級/平均23.3人,和歌山市内原７７８-１６,黒江駅から1.3km,https://www.gaccom.jp/schools-22499.html,34.1704555,135.1962899,上山病院,570,2,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,0,0,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,セブンイレブン 和歌山マリーナ入口店,670,3,和歌山県和歌山市布引662-3,135.1863328,34.1724055
賃貸一戸建て,一戸建１３１０６,和歌山県和歌山市毛見,ＪＲ紀勢本線/黒江駅 歩30分,ＪＲ紀勢本線/紀三井寺駅 バス13分 (バス停)競技場南口 歩2分,ＪＲ紀勢本線/海南駅 歩42分,8,2階建,1-2階,20.0,0.0,60.0,60.0,8SDK,115.0,https://suumo.jp/chintai/jnc_000030161900/?bc=100281385165,34.1663664,135.1873106,和歌山県和歌山市毛見,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,430,2,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,1030,5,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,1030,5,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,浜宮小学校,940,4,373,23,16学級/平均23.3人,和歌山市内原７７８-１６,黒江駅から1.3km,https://www.gaccom.jp/schools-22499.html,34.1704555,135.1962899,上山病院,570,2,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,0,0,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,セブンイレブン 和歌山マリーナ入口店,670,3,和歌山県和歌山市布引662-3,135.1863328,34.1724055
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 平屋 新築,和歌山県和歌山市毛見,ＪＲ紀勢本線/黒江駅 歩34分,ＪＲ紀勢本線/冷水浦駅 歩68分,ＪＲ紀勢本線/海南駅 歩41分,0,平屋,-,12.0,0.0,12.0,24.0,3LDK,97.7,https://suumo.jp/chintai/jnc_000085195953/?bc=100343956119,34.1663664,135.1873106,和歌山県和歌山市毛見,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,430,2,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,1030,5,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,1030,5,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,浜宮小学校,940,4,373,23,16学級/平均23.3人,和歌山市内原７７８-１６,黒江駅から1.3km,https://www.gaccom.jp/schools-22499.html,34.1704555,135.1962899,上山病院,570,2,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,0,0,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,セブンイレブン 和歌山マリーナ入口店,670,3,和歌山県和歌山市布引662-3,135.1863328,34.1724055
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 平屋 新築,和歌山県和歌山市毛見,ＪＲ紀勢本線/黒江駅 歩34分,ＪＲ紀勢本線/冷水浦駅 歩68分,ＪＲ紀勢本線/海南駅 歩41分,0,平屋,-,12.0,0.0,12.0,24.0,3LDK,97.7,https://suumo.jp/chintai/jnc_000085195953/?bc=100343956119,34.1663664,135.1873106,和歌山県和歌山市毛見,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,430,2,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,1030,5,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,1030,5,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,浜宮小学校,940,4,373,23,16学級/平均23.3人,和歌山市内原７７８-１６,黒江駅から1.3km,https://www.gaccom.jp/schools-22499.html,34.1704555,135.1962899,上山病院,570,2,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,0,0,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,セブンイレブン 和歌山マリーナ入口店,670,3,和歌山県和歌山市布引662-3,135.1863328,34.1724055
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 平屋 新築,和歌山県和歌山市毛見,ＪＲ紀勢本線/黒江駅 歩34分,ＪＲ紀勢本線/海南駅 歩41分,ＪＲ紀勢本線/紀三井寺駅 歩42分,0,平屋,-,12.0,0.0,12.0,24.0,3LDK,97.7,https://suumo.jp/chintai/jnc_000084861019/?bc=100343021099,34.1663664,135.1873106,和歌山県和歌山市毛見,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,430,2,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,1030,5,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,1030,5,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,浜宮小学校,940,4,373,23,16学級/平均23.3人,和歌山市内原７７８-１６,黒江駅から1.3km,https://www.gaccom.jp/schools-22499.html,34.1704555,135.1962899,上山病院,570,2,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,0,0,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,セブンイレブン 和歌山マリーナ入口店,670,3,和歌山県和歌山市布引662-3,135.1863328,34.1724055
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 平屋 新築,和歌山県和歌山市毛見,ＪＲ紀勢本線/黒江駅 歩34分,ＪＲ紀勢本線/海南駅 歩41分,ＪＲ紀勢本線/紀三井寺駅 歩42分,0,平屋,-,12.0,0.0,12.0,24.0,3LDK,97.7,https://suumo.jp/chintai/jnc_000084861019/?bc=100343021099,34.1663664,135.1873106,和歌山県和歌山市毛見,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,430,2,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,1030,5,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,1030,5,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,浜宮小学校,940,4,373,23,16学級/平均23.3人,和歌山市内原７７８-１６,黒江駅から1.3km,https://www.gaccom.jp/schools-22499.html,34.1704555,135.1962899,上山病院,570,2,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,0,0,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,セブンイレブン 和歌山マリーナ入口店,670,3,和歌山県和歌山市布引662-3,135.1863328,34.1724055
賃貸一戸建て,一戸建15745,和歌山県和歌山市布引,ＪＲ紀勢本線/紀三井寺駅 歩22分,ＪＲ阪和線/和歌山駅 バス27分 (バス停)布引 歩5分,南海本線/和歌山市駅 バス28分 (バス停)布引 歩5分,19,2階建,1-2階,15.0,0.0,15.0,15.0,4SLDK,170.66,https://suumo.jp/chintai/jnc_000084384993/?bc=100340208174,34.1760844,135.1833778,和歌山県和歌山市布引,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1180,5,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,560,2,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,560,2,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,790,3,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,上山病院,840,4,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,1130,5,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,ローソン 和歌山紀三井寺南店,380,1,和歌山県和歌山市紀三井寺541-6,135.1868341,34.1779761
賃貸一戸建て,一戸建15745,和歌山県和歌山市布引,ＪＲ紀勢本線/紀三井寺駅 歩22分,ＪＲ阪和線/和歌山駅 バス27分 (バス停)布引 歩5分,南海本線/和歌山市駅 バス28分 (バス停)布引 歩5分,19,2階建,1-2階,15.0,0.0,15.0,15.0,4SLDK,170.66,https://suumo.jp/chintai/jnc_000084384993/?bc=100340208174,34.1760844,135.1833778,和歌山県和歌山市布引,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1180,5,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草幼稚園（保）,560,2,その他の法人,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/nurseryschool-91752.html,34.1754811,135.1894768,名草幼稚園（幼）,560,2,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,790,3,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,上山病院,840,4,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,オークワ 紀三井寺店,1130,5,和歌山県和歌山市毛見薮下19,34.1663664,135.1873106,ローソン 和歌山紀三井寺南店,380,1,和歌山県和歌山市紀三井寺541-6,135.1868341,34.1779761
賃貸一戸建て,和歌浦南戸建,和歌山県和歌山市和歌浦南1,ＪＲ紀勢本線/紀三井寺駅 歩32分,ＪＲ紀勢本線/宮前駅 歩58分,南海和歌山港線/和歌山港駅 歩63分,56,2階建,-,5.8,0.0,0.0,0.0,6DK,81.63,https://suumo.jp/chintai/jnc_000081301071/?bc=100264747969,34.1784419,135.1740161,和歌山県和歌山市和歌浦南1,和歌浦地区,第7ブロック,南部地域,7,紀三井寺公園 ,1990,9,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,片男波こども園（保）,0,0,社会福祉法人,和歌山県和歌山市和歌浦南２－１１－８,https://www.gaccom.jp/nurseryschool-18725.html,34.1784419,135.1740161,片男波こども園（幼）,1040,5,私立,和歌山県和歌山市和歌浦南2-11-8,https://www.gaccom.jp/kindergarten-99141.html,34.1867775,135.1687875,名草小学校,1580,7,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,福外科病院,1220,6,和歌山県和歌山市和歌浦東3丁目5-31,消化器外科放射線科麻酔科内科外科肛門外科,34.1890545,135.1777825,業務スーパー 和歌川店,1660,8,和歌山県和歌山市和歌川町9番36号,34.1932409,135.1773069,ローソン 和歌山紀三井寺南店,1180,5,和歌山県和歌山市紀三井寺541-6,135.1868341,34.1779761
賃貸一戸建て,和歌浦南戸建,和歌山県和歌山市和歌浦南1,ＪＲ紀勢本線/紀三井寺駅 歩32分,ＪＲ紀勢本線/宮前駅 歩58分,南海和歌山港線/和歌山港駅 歩63分,56,2階建,-,5.8,0.0,0.0,0.0,6DK,81.63,https://suumo.jp/chintai/jnc_000081301071/?bc=100264747969,34.1784419,135.1740161,和歌山県和歌山市和歌浦南1,和歌浦地区,第7ブロック,南部地域,7,紀三井寺公園 ,1990,9,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,片男波こども園（保）,0,0,社会福祉法人,和歌山県和歌山市和歌浦南２－１１－８,https://www.gaccom.jp/nurseryschool-18725.html,34.1784419,135.1740161,片男波こども園（幼）,1040,5,私立,和歌山県和歌山市和歌浦南2-11-8,https://www.gaccom.jp/kindergarten-99141.html,34.1867775,135.1687875,名草小学校,1580,7,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,福外科病院,1220,6,和歌山県和歌山市和歌浦東3丁目5-31,消化器外科放射線科麻酔科内科外科肛門外科,34.1890545,135.1777825,業務スーパー 和歌川店,1660,8,和歌山県和歌山市和歌川町9番36号,34.1932409,135.1773069,ローソン 和歌山紀三井寺南店,1180,5,和歌山県和歌山市紀三井寺541-6,135.1868341,34.1779761
賃貸マンション,シティーハイツ東方,和歌山県和歌山市内原,ＪＲ紀勢本線/黒江駅 歩18分,ＪＲ紀勢本線/紀三井寺駅 歩29分,ＪＲ紀勢本線/海南駅 歩45分,33,3階建,2階,5.7,0.3,0.0,0.0,3LDK,84.8,https://suumo.jp/chintai/jnc_000081332770/?bc=100338416295,34.1775407,135.1985947,和歌山県和歌山市内原,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1240,6,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草保育所,790,3,市区町村,和歌山県和歌山市紀三井寺２８７,https://www.gaccom.jp/nurseryschool-18672.html,34.1785293,135.190097,名草幼稚園（幼）,870,4,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,700,3,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,上山病院,1060,5,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,松源 内原店,760,3,和歌山県和歌山市内原763-1,34.1707115,135.1974897,ローソン 和歌山冬野店,1000,5,和歌山県和歌山市冬野1373-1,135.2092942,34.1759962
賃貸マンション,シティーハイツ東方,和歌山県和歌山市内原,ＪＲ紀勢本線/黒江駅 歩18分,ＪＲ紀勢本線/紀三井寺駅 歩29分,ＪＲ紀勢本線/海南駅 歩45分,33,3階建,2階,5.7,0.3,0.0,0.0,3LDK,84.8,https://suumo.jp/chintai/jnc_000081332770/?bc=100338416295,34.1775407,135.1985947,和歌山県和歌山市内原,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1240,6,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草保育所,790,3,市区町村,和歌山県和歌山市紀三井寺２８７,https://www.gaccom.jp/nurseryschool-18672.html,34.1785293,135.190097,名草幼稚園（幼）,870,4,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,700,3,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,上山病院,1060,5,和歌山県和歌山市内原998,消化器外科外科呼吸器外科小児外科内科麻酔科皮膚科放射線科整形外科乳腺外科リハビリテーション科呼吸器科消化器科循環器科肛門科,34.17098,135.1901392,松源 内原店,760,3,和歌山県和歌山市内原763-1,34.1707115,135.1974897,ローソン 和歌山冬野店,1000,5,和歌山県和歌山市冬野1373-1,135.2092942,34.1759962
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 2階建 築51年,和歌山県和歌山市紀三井寺,ＪＲ紀勢本線/黒江駅 歩18分,ＪＲ紀勢本線/紀三井寺駅 歩35分,ＪＲ紀勢本線/海南駅 歩43分,51,2階建,2階,8.5,0.0,8.5,8.5,5LDK,117.51,https://suumo.jp/chintai/jnc_000084707914/?bc=100342267652,34.1821273,135.1892299,和歌山県和歌山市紀三井寺,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1590,7,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草保育所,400,2,市区町村,和歌山県和歌山市紀三井寺２８７,https://www.gaccom.jp/nurseryschool-18672.html,34.1785293,135.190097,名草幼稚園（幼）,730,3,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,380,1,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,和歌山県立医科大学附属病院,1080,5,和歌山県和歌山市紀三井寺811-1,血液内科皮膚科泌尿器科乳腺外科外科消化器外科心臓血管外科歯科口腔外科アレルギー科腎臓内科産婦人科精神科放射線科呼吸器外科眼科小児科神経内科耳鼻咽喉科整形外科脳神経外科リハビリテーション科内科小児外科麻酔科神経科呼吸器科消化器科循環器科内分泌科糖尿病科,34.1892624,135.1811551,松源 内原店,1470,7,和歌山県和歌山市内原763-1,34.1707115,135.1974897,ローソン 和歌山紀三井寺店,0,0,和歌山県和歌山市紀三井寺字東浜855-25,135.1892299,34.1821273
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 2階建 築51年,和歌山県和歌山市紀三井寺,ＪＲ紀勢本線/黒江駅 歩18分,ＪＲ紀勢本線/紀三井寺駅 歩35分,ＪＲ紀勢本線/海南駅 歩43分,51,2階建,2階,8.5,0.0,8.5,8.5,5LDK,117.51,https://suumo.jp/chintai/jnc_000084707914/?bc=100342267652,34.1821273,135.1892299,和歌山県和歌山市紀三井寺,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1590,7,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草保育所,400,2,市区町村,和歌山県和歌山市紀三井寺２８７,https://www.gaccom.jp/nurseryschool-18672.html,34.1785293,135.190097,名草幼稚園（幼）,730,3,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,380,1,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,和歌山県立医科大学附属病院,1080,5,和歌山県和歌山市紀三井寺811-1,血液内科皮膚科泌尿器科乳腺外科外科消化器外科心臓血管外科歯科口腔外科アレルギー科腎臓内科産婦人科精神科放射線科呼吸器外科眼科小児科神経内科耳鼻咽喉科整形外科脳神経外科リハビリテーション科内科小児外科麻酔科神経科呼吸器科消化器科循環器科内分泌科糖尿病科,34.1892624,135.1811551,松源 内原店,1470,7,和歌山県和歌山市内原763-1,34.1707115,135.1974897,ローソン 和歌山紀三井寺店,0,0,和歌山県和歌山市紀三井寺字東浜855-25,135.1892299,34.1821273
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 2階建 築51年,和歌山県和歌山市紀三井寺,ＪＲ紀勢本線/黒江駅 歩18分,ＪＲ紀勢本線/紀三井寺駅 歩35分,ＪＲ紀勢本線/海南駅 歩43分,51,2階建,1階,8.5,0.0,8.5,8.5,5LDK,117.51,https://suumo.jp/chintai/jnc_000084041558/?bc=100347126073,34.1821273,135.1892299,和歌山県和歌山市紀三井寺,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1590,7,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草保育所,400,2,市区町村,和歌山県和歌山市紀三井寺２８７,https://www.gaccom.jp/nurseryschool-18672.html,34.1785293,135.190097,名草幼稚園（幼）,730,3,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,380,1,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,和歌山県立医科大学附属病院,1080,5,和歌山県和歌山市紀三井寺811-1,血液内科皮膚科泌尿器科乳腺外科外科消化器外科心臓血管外科歯科口腔外科アレルギー科腎臓内科産婦人科精神科放射線科呼吸器外科眼科小児科神経内科耳鼻咽喉科整形外科脳神経外科リハビリテーション科内科小児外科麻酔科神経科呼吸器科消化器科循環器科内分泌科糖尿病科,34.1892624,135.1811551,松源 内原店,1470,7,和歌山県和歌山市内原763-1,34.1707115,135.1974897,ローソン 和歌山紀三井寺店,0,0,和歌山県和歌山市紀三井寺字東浜855-25,135.1892299,34.1821273
賃貸一戸建て,ＪＲ紀勢本線 黒江駅 2階建 築51年,和歌山県和歌山市紀三井寺,ＪＲ紀勢本線/黒江駅 歩18分,ＪＲ紀勢本線/紀三井寺駅 歩35分,ＪＲ紀勢本線/海南駅 歩43分,51,2階建,1階,8.5,0.0,8.5,8.5,5LDK,117.51,https://suumo.jp/chintai/jnc_000084041558/?bc=100347126073,34.1821273,135.1892299,和歌山県和歌山市紀三井寺,名草地区,第7ブロック,南部地域,7,紀三井寺公園 ,1590,7,和歌山県和歌山市毛見200番地,"「紀三井寺公園」は面積約172,300平方メートル内に、陸上競技場、野球場、テニス場、球技場・補助競技場」、登はん場、児童公園が設置された広大な公園です。...",34.1679069,135.1916166,名草保育所,400,2,市区町村,和歌山県和歌山市紀三井寺２８７,https://www.gaccom.jp/nurseryschool-18672.html,34.1785293,135.190097,名草幼稚園（幼）,730,3,私立,和歌山県和歌山市紀三井寺５２０,https://www.gaccom.jp/kindergarten-9886.html,34.1754811,135.1894768,名草小学校,380,1,309,20,14学級/平均22.1人,和歌山市紀三井寺２４０,紀三井寺駅から1km,https://www.gaccom.jp/schools-22498.html,34.1790461,135.1911868,和歌山県立医科大学附属病院,1080,5,和歌山県和歌山市紀三井寺811-1,血液内科皮膚科泌尿器科乳腺外科外科消化器外科心臓血管外科歯科口腔外科アレルギー科腎臓内科産婦人科精神科放射線科呼吸器外科眼科小児科神経内科耳鼻咽喉科整形外科脳神経外科リハビリテーション科内科小児外科麻酔科神経科呼吸器科消化器科循環器科内分泌科糖尿病科,34.1892624,135.1811551,松源 内原店,1470,7,和歌山県和歌山市内原763-1,34.1707115,135.1974897,ローソン 和歌山紀三井寺店,0,0,和歌山県和歌山市紀三井寺字東浜855-25,135.1892299,34.1821273
